year,Company_Ticker,Company_Name,total_divs_paid
2016,DXCM,DexCom,0.0
2016,EA,Electronic Arts,0.0
2016,EBAY,eBay Inc.,0.0
2016,ECL,Ecolab Inc.,1.42
2016,ED,Consolidated Edison,2.68
2016,EFX,Equifax Inc.,1.32
2016,EIX,"Edison Int'l",1.9825
2016,EL,Estée Lauder Companies,1.24
2016,EMN,Eastman Chemical,1.89
2016,EMR,Emerson Electric Company,1.905
2016,ENPH,Enphase Energy,0.0
2016,EOG,EOG Resources,0.67
2016,EQIX,Equinix,7.0
2016,EQR,Equity Residential,13.0152
2016,ES,Eversource Energy,1.78
2016,ESS,"Essex Property Trust, Inc.",6.4
2016,ETN,Eaton Corporation,2.28
2016,ETR,Entergy Corp.,3.42
2016,ETSY,Etsy,0.0
2016,EW,Edwards Lifesciences,0.0
2016,EXC,Exelon Corp.,1.264
2016,EXPD,Expeditors,0.8
2016,EXPE,Expedia Group,1.0
2016,EXR,Extra Space Storage,2.93
2016,F,Ford Motor Company,0.85
2016,FANG,Diamondback Energy,0.0
2016,FAST,Fastenal Co,1.2
2016,FB,"Facebook, Inc.",0.0
2016,FBHS,Fortune Brands Home & Security,0.64
2016,FCX,Freeport-McMoRan Inc.,0.0
2016,FDX,FedEx Corporation,1.45
2016,FE,FirstEnergy Corp,1.44
2016,FFIV,F5 Networks,0.0
2016,FIS,Fidelity National Information Services,1.04
2016,FISV,Fiserv Inc,0.0
2016,FITB,Fifth Third Bancorp,0.53
2016,FLIR,FLIR Systems,0.48
2016,FLS,Flowserve Corporation,0.76
2016,FLT,FleetCor Technologies Inc,0.0
2016,FMC,FMC Corporation,0.66
2016,FRC,First Republic Bank,0.63
2016,FRT,Federal Realty Investment Trust,3.84
2016,FTNT,Fortinet,0.0
2016,FTV,Fortive Corp,0.14
2016,GD,General Dynamics,2.97
2016,GE,General Electric,0.93
2016,GILD,Gilead Sciences,1.84
2016,GIS,General Mills,1.86
2016,GL,Globe Life Inc.,0.555
2016,GLW,Corning Inc.,0.54
2016,GM,General Motors,1.52
2016,GOOG,Alphabet Inc. (Class C),0.0
2016,GOOGL,Alphabet Inc. (Class A),0.0
2016,GPC,Genuine Parts,2.63
2016,GPN,Global Payments Inc.,0.04
2016,GPS,Gap Inc.,1.15
2016,GRMN,Garmin Ltd.,2.04
2016,GS,Goldman Sachs Group,2.6
2016,GWW,Grainger (W.W.) Inc.,4.83
2016,HAL,Halliburton Co.,0.72
2016,HAS,Hasbro Inc.,1.99
2016,HBAN,Huntington Bancshares,0.29
2016,HBI,Hanesbrands Inc,0.44
2016,HCA,HCA Healthcare,0.0
2016,HD,Home Depot,2.76
2016,HES,Hess Corporation,1.0
2016,HFC,HollyFrontier Corp,1.32
2016,HIG,Hartford Financial Svc.Gp.,0.86
2016,HII,Huntington Ingalls Industries,2.1
2016,HLT,Hilton Worldwide Holdings Inc,0.28
2016,HOLX,Hologic,0.0
2016,HON,"Honeywell Int'l Inc.",2.45
2016,HPE,Hewlett Packard Enterprise,0.23
2016,HPQ,HP Inc.,0.5047
2016,HRL,Hormel Foods Corp.,0.725
2016,HSIC,Henry Schein,0.0
2016,HST,Host Hotels & Resorts,0.85
2016,HSY,The Hershey Company,2.402
2016,HUM,Humana Inc.,0.87
2016,HWM,Howmet Aerospace,6.447
2016,IBM,International Business Machines,5.5
2016,ICE,Intercontinental Exchange,2.72
2016,IDXX,Idexx Laboratories,0.0
2016,IEX,IDEX Corporation,1.34
2016,IFF,International Flavors & Fragrances,0.0
2016,ILMN,Illumina Inc,0.0
2016,INCY,Incyte,0.0
2016,INFO,IHS Markit,0.0
2016,INTC,Intel Corp.,1.04
2016,INTU,Intuit Inc.,1.24
2016,IP,International Paper,1.7825
2016,IPG,Interpublic Group,0.6
2016,IPGP,IPG Photonics Corp.,0.0
2016,IQV,IQVIA Holdings Inc.,0.0
2016,IRM,Iron Mountain Incorporated,2.005
2016,ISRG,Intuitive Surgical Inc.,0.0
2016,IT,Gartner Inc,0.0
2016,ITW,Illinois Tool Works,2.4
2016,IVZ,Invesco Ltd.,1.11
2016,J,Jacobs Engineering Group,0.0
2016,JBHT,J. B. Hunt Transport Services,0.88
2016,JCI,Johnson Controls International,1.675
2016,JKHY,Jack Henry & Associates,1.12
2016,JNJ,Johnson & Johnson,3.15
2016,JNPR,Juniper Networks,0.4
2016,JPM,JPMorgan Chase & Co.,1.84
2016,K,Kellogg Co.,2.04
2016,KEY,KeyCorp,0.33
2016,KEYS,Keysight Technologies,0.0
2016,KHC,Kraft Heinz Co,2.35
2016,KIM,Kimco Realty,1.035
2016,KLAC,KLA Corporation,2.1
2016,KMB,Kimberly-Clark,3.68
2016,KMI,Kinder Morgan,0.5
2016,KMX,Carmax Inc,0.0
2016,KO,Coca-Cola Company,1.4
2016,KR,Kroger Co.,0.45
2016,KSU,Kansas City Southern,1.32
2016,L,Loews Corp.,0.25
2016,LB,L Brands Inc.,4.4
2016,LDOS,Leidos Holdings,14.92
2016,LEG,Leggett & Platt,1.34
2016,LEN,Lennar Corp.,0.16
2016,LH,Laboratory Corp. of America Holding,0.0
2016,LHX,L3Harris Technologies,2.06
2016,LKQ,LKQ Corporation,0.0
2016,LLY,Lilly (Eli) & Co.,2.04
2016,LMT,Lockheed Martin Corp.,6.77
2016,LNC,Lincoln National,1.0
2016,LNT,Alliant Energy,1.7626
2016,LOW,"Lowe's Cos.",1.26
2016,LRCX,Lam Research,1.35
2016,LUMN,Lumen Technologies,2.16
2016,LUV,Southwest Airlines,0.375
2016,LVS,Las Vegas Sands,2.88
2016,LW,Lamb Weston Holdings Inc,0.0
2016,LYB,LyondellBasell,3.33
2016,LYV,Live Nation Entertainment,0.0
2016,MA,Mastercard Inc.,0.76
2016,MAA,Mid-America Apartments,3.28
2016,MAR,Marriott International,1.15
2016,MAS,Masco Corp.,0.385
2016,MCD,"McDonald's Corp.",3.61
2016,MCHP,Microchip Technology,1.439
2016,MCK,McKesson Corp.,1.12
2016,MCO,"Moody's Corp",1.48
2016,MDLZ,Mondelez International,0.72
2016,MDT,Medtronic plc,1.67
2016,MET,MetLife Inc.,1.575
2016,MGM,MGM Resorts International,0.0
2016,MHK,Mohawk Industries,0.0
2016,MKC,McCormick & Co.,1.76
2016,MKTX,MarketAxess,1.04
2016,MLM,Martin Marietta Materials,1.64
2016,MMC,Marsh & McLennan,1.3
2016,MMM,3M Company,4.44
2016,MNST,Monster Beverage,0.0
2016,MO,Altria Group Inc,2.35
2016,MOS,The Mosaic Company,1.1
2016,MPC,Marathon Petroleum,1.36
2016,MPWR,Monolithic Power Systems,0.8
2016,MRK,Merck & Co.,1.85
2016,MRO,Marathon Oil Corp.,0.2
2016,MS,Morgan Stanley,0.7
2016,MSCI,MSCI Inc,1.0
2016,MSFT,Microsoft Corp.,1.47
2016,MSI,Motorola Solutions Inc.,1.7
2016,MTB,M&T Bank,2.8
2016,MTD,Mettler Toledo,0.0
2016,MU,Micron Technology,0.0
2016,MXIM,Maxim Integrated Products,1.26
2016,NCLH,Norwegian Cruise Line Holdings,0.0
2016,NDAQ,"Nasdaq, Inc.",1.21
2016,NEE,NextEra Energy,3.48
2016,NEM,Newmont Corporation,0.125
2016,NFLX,Netflix Inc.,0.0
2016,NI,NiSource Inc.,0.64
2016,NKE,"Nike, Inc.",0.66
2016,NLOK,NortonLifeLock,4.375
2016,NLSN,Nielsen Holdings,1.21
2016,NOC,Northrop Grumman,3.5
2016,NOV,NOV Inc.,0.61
2016,NOW,ServiceNow,0.0
2016,NRG,NRG Energy,0.235
2016,NSC,Norfolk Southern Corp.,2.36
2016,NTAP,NetApp,0.74
2016,NTRS,Northern Trust Corp.,1.48
2016,NUE,Nucor Corp.,1.5025
2016,NVDA,Nvidia Corporation,0.485
2016,NVR,"NVR, Inc.",0.0
2016,NWL,Newell Brands,0.76
2016,NWS,News Corp (Class B),0.2
2016,NWSA,News Corp (Class A),0.2
2016,O,Realty Income Corporation,2.403
2016,ODFL,Old Dominion Freight Line,0.0
2016,OKE,Oneok,2.46
2016,OMC,Omnicom Group,2.15
2016,ORCL,Oracle Corp.,0.6
2016,ORLY,"O'Reilly Automotive",0.0
2016,OXY,Occidental Petroleum,3.02
2016,PAYC,Paycom,0.0
2016,PAYX,Paychex Inc.,1.76
2016,PBCT,"People's United Financial",0.6775
2016,PCAR,Paccar,1.56
2016,PEAK,Healthpeak Properties,2.095
2016,PEG,Public Service Enterprise Group (PSEG),1.64
2016,PEP,PepsiCo Inc.,2.96
2016,PFE,Pfizer Inc.,1.2
2016,PFG,Principal Financial Group,1.61
2016,PG,Procter & Gamble,2.6714
2016,PGR,Progressive Corp.,0.8882
2016,PH,Parker-Hannifin,2.52
2016,PHM,PulteGroup,0.36
2016,PKG,Packaging Corporation of America,2.36
2016,PKI,PerkinElmer,0.28
2016,PLD,Prologis,1.68
2016,PM,Philip Morris International,4.12
2016,PNC,PNC Financial Services,2.12
2016,PNR,Pentair plc,1.34
2016,PNW,Pinnacle West Capital,2.53
2016,POOL,Pool Corporation,1.19
2016,PPG,PPG Industries,1.56
2016,PPL,PPL Corp.,1.52
2016,PRGO,Perrigo,0.58
2016,PRU,Prudential Financial,2.8
2016,PSA,Public Storage,7.3
2016,PSX,Phillips 66,2.45
2016,PVH,PVH Corp.,0.15
2016,PWR,Quanta Services Inc.,0.0
2016,PXD,Pioneer Natural Resources,0.08
2016,PYPL,PayPal,0.0
2016,QCOM,Qualcomm,2.07
2016,QRVO,Qorvo,0.0
2016,RCL,Royal Caribbean Group,1.71
2016,RE,Everest Re Group Ltd.,4.7
2016,REG,Regency Centers Corporation,2.0
2016,REGN,Regeneron Pharmaceuticals,0.0
2016,RF,Regions Financial Corp.,0.255
2016,RHI,Robert Half International,0.88
2016,RJF,Raymond James Financial,0.82
2016,RL,Ralph Lauren Corporation,2.0
2016,RMD,ResMed,1.26
2016,ROK,Rockwell Automation Inc.,2.935
2016,ROL,"Rollins, Inc.",0.4
2016,ROP,Roper Technologies,1.2
2016,ROST,Ross Stores,0.54
2016,RSG,Republic Services Inc,1.24
2016,RTX,Raytheon Technologies,2.62
2016,SBAC,SBA Communications,0.0
2016,SBUX,Starbucks Corp.,0.85
2016,SCHW,Charles Schwab Corporation,0.27
2016,SEE,Sealed Air,0.61
2016,SHW,Sherwin-Williams,3.36
2016,SIVB,SVB Financial,0.0
2016,SJM,JM Smucker,2.84
2016,SLB,Schlumberger Ltd.,2.0
2016,SLG,SL Green Realty,2.935
2016,SNA,Snap-on,2.54
2016,SNPS,Synopsys Inc.,0.0
2016,SO,Southern Company,2.2225
2016,SPG,Simon Property Group Inc,6.5
2016,SPGI,S&P Global Inc.,1.44
2016,SRE,Sempra Energy,3.395
2016,STE,Steris,1.06
2016,STT,State Street Corp.,1.44
2016,STX,Seagate Technology,2.52
2016,STZ,Constellation Brands,1.51
2016,SWK,Stanley Black & Decker,2.26
2016,SWKS,Skyworks Solutions,1.08
2016,SYF,Synchrony Financial,0.26
2016,SYK,Stryker Corp.,1.565
2016,SYY,Sysco Corp.,1.24
2016,T,AT&T Inc.,1.92
2016,TAP,Molson Coors Beverage Company,1.64
2016,TDG,TransDigm Group,24.0
2016,TDY,Teledyne Technologies,0.0
2016,TEL,TE Connectivity Ltd.,1.44
2016,TER,Teradyne,0.24
2016,TFC,Truist Financial,1.15
2016,TFX,Teleflex,1.36
2016,TGT,Target Corp.,2.32
2016,TJX,TJX Companies Inc.,0.99
2016,TMO,Thermo Fisher Scientific,0.6
2016,TMUS,T-Mobile US,0.0
2016,TPR,"Tapestry, Inc.",1.35
2016,TRMB,Trimble Inc.,0.0
2016,TROW,T. Rowe Price Group,2.16
2016,TRV,The Travelers Companies,2.62
2016,TSCO,Tractor Supply Company,0.92
2016,TSLA,"Tesla, Inc.",0.0
2016,TSN,Tyson Foods,0.675
2016,TT,Trane Technologies plc,1.36
2016,TTWO,Take-Two Interactive,0.0
2016,TWTR,"Twitter, Inc.",0.0
2016,TXN,Texas Instruments,1.64
2016,TXT,Textron Inc.,0.08
2016,TYL,Tyler Technologies,0.0
2016,UA,Under Armour (Class C),0.0
2016,UAA,Under Armour (Class A),0.0
2016,UAL,United Airlines Holdings,0.0
2016,UDR,"UDR, Inc.",1.1625
2016,UHS,Universal Health Services,0.4
2016,ULTA,Ulta Beauty,0.0
2016,UNH,UnitedHealth Group Inc.,2.375
2016,UNM,Unum Group,0.77
2016,UNP,Union Pacific Corp,2.255
2016,UPS,United Parcel Service,3.12
2016,URI,"United Rentals, Inc.",0.0
2016,USB,U.S. Bancorp,1.07
2016,V,Visa Inc.,0.585
2016,VAR,Varian Medical Systems,0.0
2016,VFC,VF Corporation,1.53
2016,VIAC,ViacomCBS,0.66
2016,VLO,Valero Energy,2.4
2016,VMC,Vulcan Materials,0.8
2016,VNO,Vornado Realty Trust,2.52
2016,VRSK,Verisk Analytics,0.0
2016,VRSN,Verisign Inc.,0.0
2016,VRTX,Vertex Pharmaceuticals Inc,0.0
2016,VTR,Ventas Inc,2.965
2016,VZ,Verizon Communications,2.2725
2016,WAB,Westinghouse Air Brake Technologies Corp,0.36
2016,WAT,Waters Corporation,0.0
2016,WBA,Walgreens Boots Alliance,1.47
2016,WDC,Western Digital,2.0
2016,WEC,WEC Energy Group,1.98
2016,WELL,Welltower Inc.,3.44
2016,WFC,Wells Fargo,1.515
2016,WHR,Whirlpool Corp.,3.9
2016,WLTW,Willis Towers Watson,1.92
2016,WM,Waste Management Inc.,1.64
2016,WMB,Williams Companies,1.68
2016,WMT,Walmart,2.0
2016,WRB,W. R. Berkley Corporation,1.51
2016,WRK,WestRock,1.525
2016,WST,West Pharmaceutical Services,0.49
2016,WU,Western Union Co,0.64
2016,WY,Weyerhaeuser,1.24
2016,WYNN,Wynn Resorts Ltd,2.0
2016,XEL,Xcel Energy Inc,1.36
2016,XLNX,Xilinx,1.3
2016,XOM,Exxon Mobil Corp.,2.98
2016,XRAY,Dentsply Sirona,0.31
2016,XRX,Xerox,0.31
2016,XYL,Xylem Inc.,0.6196
2016,YUM,Yum! Brands Inc,26.13
2016,ZBH,Zimmer Biomet,0.96
2016,ZBRA,Zebra Technologies,0.0
2016,ZION,Zions Bancorp,0.28
2016,ZTS,Zoetis,0.38
2017,A,Agilent Technologies,0.545
2017,AAL,American Airlines Group,0.4
2017,AAP,Advance Auto Parts,0.24
2017,AAPL,Apple Inc.,2.46
2017,ABBV,AbbVie Inc.,2.56
2017,ABC,AmerisourceBergen,1.475
2017,ABMD,Abiomed,0.0
2017,ABT,Abbott Laboratories,1.06
2017,ACN,Accenture,2.54
2017,ADBE,Adobe Inc.,0.0
2017,ADI,"Analog Devices, Inc.",1.8
2017,ADM,Archer-Daniels-Midland Co,1.28
2017,ADP,Automatic Data Processing,2.34
2017,ADSK,Autodesk Inc.,0.0
2017,AEE,Ameren Corp,1.7775
2017,AEP,American Electric Power,2.39
2017,AES,AES Corp,0.48
2017,AFL,Aflac,1.74
2017,AIG,American International Group,1.28
2017,AIZ,Assurant,2.15
2017,AJG,Arthur J. Gallagher & Co.,1.56
2017,AKAM,Akamai Technologies,0.0
2017,ALB,Albemarle Corporation,1.28
2017,ALGN,Align Technology,0.0
2017,ALK,Alaska Air Group,1.2
2017,ALL,Allstate Corp,1.48
2017,ALLE,Allegion,0.64
2017,ALXN,Alexion Pharmaceuticals,0.0
2017,AMAT,Applied Materials Inc.,0.4
2017,AMD,Advanced Micro Devices,0.0
2017,AME,Ametek,0.36
2017,AMGN,Amgen Inc.,4.6
2017,AMP,Ameriprise Financial,3.24
2017,AMT,American Tower Corp.,2.62
2017,AMZN,Amazon.com Inc.,0.0
2017,ANET,Arista Networks,0.0
2017,ANSS,"ANSYS, Inc.",0.0
2017,ANTM,Anthem,2.7
2017,AON,Aon plc,1.41
2017,AOS,A.O. Smith Corp,0.56
2017,APA,Apache Corporation,1.0
2017,APD,Air Products & Chemicals,3.8
2017,APH,Amphenol Corp,0.7
2017,APTV,Aptiv PLC,19.4967
2017,ARE,Alexandria Real Estate Equities,3.45
2017,ATO,Atmos Energy,1.835
2017,ATVI,Activision Blizzard,0.3
2017,AVB,AvalonBay Communities,5.68
2017,AVGO,Broadcom Inc.,4.81
2017,AVY,Avery Dennison Corp,1.76
2017,AWK,American Water Works,1.62
2017,AXP,American Express,1.31
2017,AZO,AutoZone Inc,0.0
2017,BA,Boeing Company,5.68
2017,BAC,Bank of America Corp,0.39
2017,BAX,Baxter International Inc.,0.61
2017,BBY,Best Buy Co. Inc.,1.36
2017,BDX,Becton Dickinson,2.94
2017,BEN,Franklin Resources,0.83
2017,BF-B,Brown-Forman Corp.,0.7455
2017,BIIB,Biogen Inc.,0.0
2017,BIO,Bio-Rad Laboratories,0.0
2017,BK,The Bank of New York Mellon,0.86
2017,BKNG,Booking Holdings Inc,0.0
2017,BKR,Baker Hughes Co,0.35
2017,BLK,BlackRock,10.0
2017,BLL,Ball Corp,0.43
2017,BMY,Bristol-Myers Squibb,1.56
2017,BR,Broadridge Financial Solutions,1.39
2017,BRK.B,Berkshire Hathaway,0.0
2017,BSX,Boston Scientific,0.0
2017,BWA,BorgWarner,0.59
2017,BXP,Boston Properties,3.05
2017,C,Citigroup Inc.,0.96
2017,CAG,Conagra Brands,0.825
2017,CAH,Cardinal Health Inc.,1.8361
2017,CAT,Caterpillar Inc.,3.1
2017,CB,Chubb Limited,2.82
2017,CBOE,Cboe Global Markets,1.04
2017,CBRE,CBRE Group,0.0
2017,CCI,Crown Castle,3.9
2017,CCL,Carnival Corp.,1.6
2017,CDNS,Cadence Design Systems,0.0
2017,CDW,CDW,0.69
2017,CE,Celanese,1.74
2017,CERN,Cerner,0.0
2017,CF,CF Industries Holdings Inc,1.2
2017,CFG,Citizens Financial Group,0.64
2017,CHD,Church & Dwight,0.76
2017,CHRW,C. H. Robinson Worldwide,1.81
2017,CHTR,Charter Communications,0.0
2017,CI,Cigna,0.04
2017,CINF,Cincinnati Financial,2.5
2017,CL,Colgate-Palmolive,1.59
2017,CLX,The Clorox Company,3.28
2017,CMA,Comerica Inc.,1.09
2017,CMCSA,Comcast Corp.,0.4725
2017,CME,CME Group Inc.,6.14
2017,CMG,Chipotle Mexican Grill,0.0
2017,CMI,Cummins Inc.,4.21
2017,CMS,CMS Energy,1.33
2017,CNC,Centene Corporation,0.0
2017,CNP,CenterPoint Energy,1.07
2017,COF,Capital One Financial,1.6
2017,COG,Cabot Oil & Gas,0.17
2017,COO,The Cooper Companies,0.06
2017,COP,ConocoPhillips,1.06
2017,COST,Costco Wholesale Corp.,8.95
2017,CPB,Campbell Soup,1.4
2017,CPRT,Copart Inc,0.0
2017,CRM,Salesforce.com,0.0
2017,CSCO,Cisco Systems,1.13
2017,CSX,CSX Corp.,0.78
2017,CTAS,Cintas Corporation,1.62
2017,CTLT,Catalent,0.0
2017,CTSH,Cognizant Technology Solutions,0.45
2017,CTXS,Citrix Systems,18.5716
2017,CVS,CVS Health,2.0
2017,CVX,Chevron Corp.,4.32
2017,D,Dominion Energy,3.035
2017,DAL,Delta Air Lines Inc.,1.015
2017,DD,DuPont de Nemours Inc,1.14
2017,DE,Deere & Co.,2.4
2017,DFS,Discover Financial Services,1.3
2017,DG,Dollar General,0.78
2017,DGX,Quest Diagnostics,1.8
2017,DHI,D. R. Horton,0.425
2017,DHR,Danaher Corp.,0.56
2017,DIS,The Walt Disney Company,1.62
2017,DISCA,"Discovery, Inc. (Series A)",0.0
2017,DISCK,"Discovery, Inc. (Series C)",0.0
2017,DISH,Dish Network,0.0
2017,DLR,Digital Realty Trust Inc,3.72
2017,DLTR,Dollar Tree,0.0
2017,DOV,Dover Corporation,1.82
2017,DPZ,"Domino's Pizza",1.84
2017,DRE,Duke Realty Corp,1.62
2017,DRI,Darden Restaurants,2.38
2017,DTE,DTE Energy Co.,3.3575
2017,DUK,Duke Energy,3.49
2017,DVA,DaVita Inc.,0.0
2017,DVN,Devon Energy,0.24
2017,DXC,DXC Technology,0.68
2017,DXCM,DexCom,0.0
2017,EA,Electronic Arts,0.0
2017,EBAY,eBay Inc.,0.0
2017,ECL,Ecolab Inc.,1.52
2017,ED,Consolidated Edison,2.76
2017,EFX,Equifax Inc.,1.56
2017,EIX,"Edison Int'l",2.2325
2017,EL,Estée Lauder Companies,1.4
2017,EMN,Eastman Chemical,2.09
2017,EMR,Emerson Electric Company,1.925
2017,ENPH,Enphase Energy,0.0
2017,EOG,EOG Resources,0.67
2017,EQIX,Equinix,8.0
2017,EQR,Equity Residential,2.0152
2017,ES,Eversource Energy,1.9
2017,ESS,"Essex Property Trust, Inc.",7.0
2017,ETN,Eaton Corporation,2.4
2017,ETR,Entergy Corp.,3.5
2017,ETSY,Etsy,0.0
2017,EW,Edwards Lifesciences,0.0
2017,EXC,Exelon Corp.,1.31
2017,EXPD,Expeditors,0.84
2017,EXPE,Expedia Group,1.16
2017,EXR,Extra Space Storage,3.12
2017,F,Ford Motor Company,0.65
2017,FANG,Diamondback Energy,0.0
2017,FAST,Fastenal Co,1.28
2017,FB,"Facebook, Inc.",0.0
2017,FBHS,Fortune Brands Home & Security,0.72
2017,FCX,Freeport-McMoRan Inc.,0.0
2017,FDX,FedEx Corporation,1.9
2017,FE,FirstEnergy Corp,1.44
2017,FFIV,F5 Networks,0.0
2017,FIS,Fidelity National Information Services,1.16
2017,FISV,Fiserv Inc,0.0
2017,FITB,Fifth Third Bancorp,0.6
2017,FLIR,FLIR Systems,0.6
2017,FLS,Flowserve Corporation,0.57
2017,FLT,FleetCor Technologies Inc,0.0
2017,FMC,FMC Corporation,0.66
2017,FRC,First Republic Bank,0.67
2017,FRT,Federal Realty Investment Trust,3.96
2017,FTNT,Fortinet,0.0
2017,FTV,Fortive Corp,0.28
2017,GD,General Dynamics,3.28
2017,GE,General Electric,0.84
2017,GILD,Gilead Sciences,2.08
2017,GIS,General Mills,1.94
2017,GL,Globe Life Inc.,0.59
2017,GLW,Corning Inc.,0.62
2017,GM,General Motors,1.52
2017,GOOG,Alphabet Inc. (Class C),0.0
2017,GOOGL,Alphabet Inc. (Class A),0.0
2017,GPC,Genuine Parts,2.7
2017,GPN,Global Payments Inc.,0.0433
2017,GPS,Gap Inc.,0.69
2017,GRMN,Garmin Ltd.,2.05
2017,GS,Goldman Sachs Group,2.9
2017,GWW,Grainger (W.W.) Inc.,5.06
2017,HAL,Halliburton Co.,0.72
2017,HAS,Hasbro Inc.,2.22
2017,HBAN,Huntington Bancshares,0.35
2017,HBI,Hanesbrands Inc,0.6
2017,HCA,HCA Healthcare,0.0
2017,HD,Home Depot,3.56
2017,HES,Hess Corporation,1.0
2017,HFC,HollyFrontier Corp,1.32
2017,HIG,Hartford Financial Svc.Gp.,0.94
2017,HII,Huntington Ingalls Industries,2.52
2017,HLT,Hilton Worldwide Holdings Inc,25.08
2017,HOLX,Hologic,0.0
2017,HON,"Honeywell Int'l Inc.",2.74
2017,HPE,Hewlett Packard Enterprise,10.1403
2017,HPQ,HP Inc.,0.5374
2017,HRL,Hormel Foods Corp.,0.68
2017,HSIC,Henry Schein,0.0
2017,HST,Host Hotels & Resorts,0.85
2017,HSY,The Hershey Company,2.548
2017,HUM,Humana Inc.,1.89
2017,HWM,Howmet Aerospace,0.24
2017,IBM,International Business Machines,5.9
2017,ICE,Intercontinental Exchange,1.2
2017,IDXX,Idexx Laboratories,0.0
2017,IEX,IDEX Corporation,1.45
2017,IFF,International Flavors & Fragrances,0.0
2017,ILMN,Illumina Inc,0.0
2017,INCY,Incyte,0.0
2017,INFO,IHS Markit,0.0
2017,INTC,Intel Corp.,1.0775
2017,INTU,Intuit Inc.,1.41
2017,IP,International Paper,1.8625
2017,IPG,Interpublic Group,0.72
2017,IPGP,IPG Photonics Corp.,0.0
2017,IQV,IQVIA Holdings Inc.,0.0
2017,IR,Ingersoll Rand,0.0
2017,IRM,Iron Mountain Incorporated,2.2375
2017,ISRG,Intuitive Surgical Inc.,0.0
2017,IT,Gartner Inc,0.0
2017,ITW,Illinois Tool Works,2.86
2017,IVZ,Invesco Ltd.,1.15
2017,J,Jacobs Engineering Group,0.6
2017,JBHT,J. B. Hunt Transport Services,0.92
2017,JCI,Johnson Controls International,1.01
2017,JKHY,Jack Henry & Associates,1.24
2017,JNJ,Johnson & Johnson,3.32
2017,JNPR,Juniper Networks,0.4
2017,JPM,JPMorgan Chase & Co.,2.04
2017,K,Kellogg Co.,2.12
2017,KEY,KeyCorp,0.38
2017,KEYS,Keysight Technologies,0.0
2017,KHC,Kraft Heinz Co,2.45
2017,KIM,Kimco Realty,1.09
2017,KLAC,KLA Corporation,2.26
2017,KMB,Kimberly-Clark,3.88
2017,KMI,Kinder Morgan,0.5
2017,KMX,Carmax Inc,0.0
2017,KO,Coca-Cola Company,1.48
2017,KR,Kroger Co.,0.49
2017,KSU,Kansas City Southern,1.38
2017,L,Loews Corp.,0.79
2017,LB,L Brands Inc.,2.4
2017,LDOS,Leidos Holdings,1.28
2017,LEG,Leggett & Platt,1.42
2017,LEN,Lennar Corp.,0.16
2017,LH,Laboratory Corp. of America Holding,0.0
2017,LHX,L3Harris Technologies,2.2
2017,LKQ,LKQ Corporation,0.0
2017,LLY,Lilly (Eli) & Co.,2.08
2017,LMT,Lockheed Martin Corp.,7.46
2017,LNC,Lincoln National,1.16
2017,LNT,Alliant Energy,1.26
2017,LOW,"Lowe's Cos.",1.52
2017,LRCX,Lam Research,1.85
2017,LUMN,Lumen Technologies,2.16
2017,LUV,Southwest Airlines,0.475
2017,LVS,Las Vegas Sands,2.92
2017,LW,Lamb Weston Holdings Inc,0.75
2017,LYB,LyondellBasell,3.55
2017,LYV,Live Nation Entertainment,0.0
2017,MA,Mastercard Inc.,0.88
2017,MAA,Mid-America Apartments,3.48
2017,MAR,Marriott International,1.29
2017,MAS,Masco Corp.,0.405
2017,MCD,"McDonald's Corp.",3.83
2017,MCHP,Microchip Technology,1.447
2017,MCK,McKesson Corp.,1.24
2017,MCO,"Moody's Corp",1.52
2017,MDLZ,Mondelez International,0.82
2017,MDT,Medtronic plc,1.81
2017,MET,MetLife Inc.,7.47
2017,MGM,MGM Resorts International,0.44
2017,MHK,Mohawk Industries,0.0
2017,MKC,McCormick & Co.,1.93
2017,MKTX,MarketAxess,1.32
2017,MLM,Martin Marietta Materials,1.72
2017,MMC,Marsh & McLennan,1.43
2017,MMM,3M Company,4.7
2017,MNST,Monster Beverage,0.0
2017,MO,Altria Group Inc,2.54
2017,MOS,The Mosaic Company,0.6
2017,MPC,Marathon Petroleum,1.52
2017,MPWR,Monolithic Power Systems,0.8
2017,MRK,Merck & Co.,1.89
2017,MRO,Marathon Oil Corp.,0.2
2017,MS,Morgan Stanley,0.9
2017,MSCI,MSCI Inc,1.32
2017,MSFT,Microsoft Corp.,1.59
2017,MSI,Motorola Solutions Inc.,1.93
2017,MTB,M&T Bank,3.0
2017,MTD,Mettler Toledo,0.0
2017,MU,Micron Technology,0.0
2017,MXIM,Maxim Integrated Products,1.38
2017,NCLH,Norwegian Cruise Line Holdings,0.0
2017,NDAQ,"Nasdaq, Inc.",1.46
2017,NEE,NextEra Energy,3.93
2017,NEM,Newmont Corporation,0.25
2017,NFLX,Netflix Inc.,0.0
2017,NI,NiSource Inc.,0.7
2017,NKE,"Nike, Inc.",0.74
2017,NLOK,NortonLifeLock,0.3
2017,NLSN,Nielsen Holdings,1.33
2017,NOC,Northrop Grumman,3.9
2017,NOV,NOV Inc.,0.2
2017,NOW,ServiceNow,0.0
2017,NRG,NRG Energy,0.12
2017,NSC,Norfolk Southern Corp.,2.44
2017,NTAP,NetApp,0.78
2017,NTRS,Northern Trust Corp.,1.6
2017,NUE,Nucor Corp.,1.5125
2017,NVDA,Nvidia Corporation,0.57
